inchikey,smiles,molwt,logp,HBA,HBD
AEMRFAOFKBGASW-UHFFFAOYSA-N,O=C(O)CO,76.051,-0.9367000000000001,3,2
IQMLIGOOOFEBAH-CVEARBPZSA-N,Cc1ccc(NNC(=O)C(O)C(N)CC2CCCCC2)cc1,305.4220000000001,2.096719999999999,5,5
MHJSWOZJMPIGJQ-ZCFIWIBFSA-N,CCC(C)c1nccs1,141.23899999999998,2.656600000000001,1,0
ODHCTXKNWHHXJC-GSVOUGTGSA-N,O=C1CCC(C(=O)O)N1,129.115,-0.6504000000000001,4,2
CKLJMWTZIZZHCS-UWTATZPHSA-M,NC(CC(=O)O)C(=O)[O-],132.09499999999997,-2.4616999999999996,5,3
VZZLSNMWFMAXGJ-LLVKDONJSA-N,CCNC(C=O)Cc1ccccc1,177.24699999999999,1.4061,2,1
AEFLONBTGZFSGQ-VKHMYHEASA-N,NC(=O)C(N)CCC(=O)O,146.14599999999996,-1.336199999999999,5,5
PJPGMULJEYSZBS-VWDOSNQTSA-N,OCC1=CC(O)C(O)C(O)C1O,176.168,-2.637700000000001,5,5
MWHAHELTVGJGFJ-UHFFFAOYSA-N,COc1ccc(OC)c(Cc2nc3nc(F)nc(N)c3[nH]2)c1,303.2970000000001,1.6822000000000001,7,3
MOTCYKZNVUEYFO-ZDLURKLDSA-N,CC(N)C1NC(CN)C(=O)N1CC(=O)O,216.24099999999999,-2.4965999999999973,7,6
QEMXHQIAXOOASZ-UHFFFAOYSA-N,C[N+](C)(C)C,74.14699999999999,0.3224,1,0
RWIVICVCHVMHMU-UHFFFAOYSA-N,NCCN1CCOCC1,130.19099999999997,-0.7227000000000003,3,2
PXWFNGNWQUPGPJ-UHFFFAOYSA-N,Cc1ncc(COP(=O)(O)O)c(CNc2conc2O)c1O,331.22100000000006,1.0106199999999996,10,5
UOULLTHLSZQUIN-UHFFFAOYSA-M,C[Se]CC(=O)[O-],152.03099999999998,-1.0931000000000002,2,0
CLOSWQFGCBFNCK-UHFFFAOYSA-N,Nc1c([N+](=O)[O-])[nH]c(=O)[nH]c1=O,172.09999999999997,-1.4464000000000001,8,4
YXJDFQJKERBOBM-TXICZTDVSA-N,O=P(O)(O)OC1OC(CO)C(O)C1O,230.109,-2.465299999999999,8,5
SNNOZMNTPOIDSI-UHFFFAOYSA-N,O=C(O)C(=O)Nc1sc2c(c1C(=O)O)CCOC2,271.25,0.5421,7,3
UJLXYODCHAELLY-GJMOJQLCSA-N,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O,402.1890000000001,-1.2802800000000005,13,5
NKMPOVPTYDXGEC-HMIUAYQISA-N,CC(=O)NC(=Cc1ccc(CC(=O)O)c(C=O)c1)C(=O)NC1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,567.6420000000004,3.9677000000000024,9,3
CZWARROQQFCFJB-BYPYZUCNSA-N,NC(CCCO)C(=O)O,133.147,-0.8292000000000004,4,4
CDAISMWEOUEBRE-CDRYSYESSA-N,OC1C(O)C(O)C(O)C(O)C1O,180.156,-3.8346000000000005,6,6
UCMIRNVEIXFBKS-UHFFFAOYSA-N,NCCC(=O)O,89.09399999999998,-0.5802,3,3
ZCZXOHUILRHRQJ-STHAYSLISA-N,O=C(O)C(O)C(O)COP(=O)(O)O,216.082,-2.0979000000000005,8,5
OVRNDRQMDRJTHS-UIAUGNHASA-N,CC(O)=NC1C(O)OC(CO)C(O)C1O,221.209,-2.2372999999999985,7,5
ISPYQTSUDJAMAB-UHFFFAOYSA-N,Oc1ccccc1Cl,128.558,2.0456000000000003,1,1
YMJBYRVFGYXULK-GKFJPSPNSA-N,NC1C(OP(=O)(O)O)OC(CO)C(O)C1O,259.151,-3.138,9,7
CUIOUBJXOZHWNJ-NRPADANISA-N,O=C(O)CCCCCC1SCC2NC(=O)NC21,258.34299999999996,1.1868999999999992,5,3
BNOCDEBUFVJMQI-UWTATZPHSA-N,O=C(O)C(CF)OP(=O)(O)O,188.04700000000003,-0.4816000000000001,6,3
YBEVTZVQKMYQPM-UHFFFAOYSA-N,O=Cc1ccccc1OP(=O)(O)OCC1CCCCC1,298.2750000000001,3.5752000000000015,5,1
XXSSGBYXSKOLAM-MRVPVSSYSA-N,O=C(NOCC(O)CO)c1cc(Br)c(F)c(F)c1Nc1ccc(I)cc1F,561.0920000000001,3.2292000000000014,6,4
QUQKBSPZUVNKIF-CLIVKXMMSA-N,CC(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)(OP(=O)(O)O)C(=O)O,422.1720000000001,-1.4648000000000005,14,7
YLEVKEKTOJAHCY-KDBHINKISA-N,CC(CSCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(=O)O,853.6310000000002,-1.1411999999999947,25,11
LKVXXMOMTRBUQI-NYYWCZLTSA-N,O=C(C=C(O)c1nn[nH]n1)c1c[nH]c2ccc(Cl)cc12,289.682,2.1161999999999996,7,3
JOXIMZWYDAKGHI-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)O)cc1,172.20499999999998,1.24172,3,1
ZEKCBTQHDTUHRJ-UHFFFAOYSA-N,COc1ccc2c(c1)c(CC(=O)O)c(C)n2Cc1ccccc1,309.36499999999995,3.633720000000002,4,1
LBAHOXPDTNUYCX-INIZCTEOSA-N,CC(=O)C(CC(=O)O)NC(=O)c1ccc(CNS(=O)(=O)c2ccc(O)c(C(=O)O)c2)cc1,464.45200000000017,0.730999999999999,11,5
IEDVJHCEMCRBQM-UHFFFAOYSA-O,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC,291.331,0.6766999999999999,7,5
QPKUEBLEGWBRHC-HZSPNIEDSA-N,CNc1ccccc1C(=O)OC1CC(n2cnc3c(N)ncnc32)OC1COP(=O)(O)OP(=O)(O)O,544.3539999999999,1.1895999999999995,16,6
PXXJHWLDUBFPOL-UHFFFAOYSA-O,NC(=[NH2+])c1ccccc1,121.16299999999995,-0.8489999999999995,2,4
OIPILFWXSMYKGL-UHFFFAOYSA-N,CC(=O)OCC[N+](C)(C)C,146.21,0.25570000000000004,3,0
QHANCKHXGBJANE-UHFFFAOYSA-O,NC(=[NH2+])NCCCOB1OCCO1,188.01600000000002,-2.9117999999999986,6,5
QYFGPQQSJQOGEO-VEVIJQCQSA-N,NC(CCC(=O)NC(CSC(O)OCc1ccc([N+](=O)[O-])cc1)C(=O)NCC(=O)O)C(=O)O,488.47500000000025,-1.0017999999999962,14,7
XBNHRNFODJOFRU-UHFFFAOYSA-N,O=S(=O)(O)CCCSc1nc2ccccc2s1,289.403,2.6662999999999997,4,1
JUQLUIFNNFIIKC-YFKPBYRVSA-N,NC(CCCCC(=O)O)C(=O)O,175.184,0.04329999999999956,5,4
NBAIGNUEKZLOMI-UHFFFAOYSA-N,O=CN(O)CCP(=O)(O)O,169.07299999999998,-0.9883000000000002,6,3
YERQOXAYAFWFEJ-UHFFFAOYSA-O,NC(=[NH2+])c1cc2c(I)cccc2s1,303.148,0.9702999999999998,2,4
RMOYVWKKOKERSW-UHFFFAOYSA-N,C#CCCCn1c(Cc2cc(OC)ccc2OC)nc2c(N)nc(F)nc21,369.40000000000015,2.569000000000001,7,2
VLTRZXGMWDSKGL-UHFFFAOYSA-M,[O-][Cl+3]([O-])([O-])[O-],99.449,-4.756,4,0
CMUGHZFPFWNUQT-HUBLWGQQSA-N,O=C(O)CCCCCNC(=O)CCCCC1SCC2NC(=O)NC21,357.47600000000017,1.4733999999999987,7,4
SIAVMDKGVRXFAX-UHFFFAOYSA-N,O=C(O)c1ccc(B(O)O)cc1,165.94099999999997,-0.9354000000000002,4,3
UYUWNNRWESUYOB-FIRIVFDPSA-N,N#Cc1cccc(S(=O)(=O)N2CC(O)C(Cc3ccccc3)N(Cc3ccc(O)cc3)C(=O)N2Cc2ccc(O)cc2)c1,598.6810000000002,3.985380000000003,10,3
HMFHBZSHGGEWLO-QMKXCQHVSA-N,OCC1OC(O)C(O)C1O,150.13,-2.5823000000000005,5,4
ZWRUINPWMLAQRD-UHFFFAOYSA-N,CCCCCCCCCO,144.258,2.7293000000000016,1,1
FQWRAVYMZULPNK-BYPYZUCNSA-N,N=C(NO)NCCCC(N)C(=O)O,190.203,-1.3183299999999987,7,7
OCYMERZCMYJQQO-UHFFFAOYSA-N,Cc1ncsc1CCOP(=O)(O)O,223.19000000000003,1.1033199999999999,5,2
NYBPOGVUIOPXHI-KMPDEGCQSA-O,O=P(O)(O)OCC1OC(n2cnc3c(SP(=O)(O)O)[nH+]cnc32)C(O)C1O,445.2630000000001,-1.841300000000001,14,7
VWWQXMAJTJZDQX-UYBVJOGSSA-N,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C,785.5569999999997,-2.4239599999999992,24,10
OLCWZBFDIYXLAA-WOIOKPISSA-N,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CP(=O)(O)O)C(O)C1O,425.23100000000005,-1.6351000000000009,14,7
RTUDQBPZFFIRAD-UHFFFAOYSA-N,CC(=O)C(N)Cc1ccccc1,163.21999999999997,1.1454000000000002,2,2
WVNRRNJFRREKAR-JGVFFNPUSA-N,Cc1cn(C2CCC(COP(=O)(O)O)O2)c(=O)[nH]c1=O,306.211,-0.36808,9,3
IGIWMDIIFLPFOP-UHFFFAOYSA-N,[Cu]12S34[Cu]5[Cu]13[Cu]254,286.251,0.6382000000000002,0,0
BVHPDIWLWHHJPD-RKQHYHRCSA-N,CCCCCCCCOC1C(O)OC(CO)C(O)C1O,292.372,0.16339999999999888,6,4
OGCXIHWGXUQTCQ-UHFFFAOYSA-N,Oc1ncnc2c1N=NC2,136.114,0.7794999999999999,5,1
VHKBLEYUHBIBNR-UHFFFAOYSA-N,O=P(O)(O)C(F)(F)c1ccc2ccc(C(F)(F)P(=O)(O)O)cc2c1,388.14599999999996,3.2938000000000014,6,4
IFIXUMAFUNKIAA-MLQRGLMKSA-N,O=c1ccn(C2OC(CO)C(OP(=O)(O)O)C2F)c(=O)[nH]1,326.17300000000006,-1.7577,10,4
AEMOLEFTQBMNLQ-QIUUJYRFSA-N,O=C(O)C1OC(O)C(O)C(O)C1O,194.13899999999998,-3.1291000000000007,7,5
LUBOPDUYHWABFG-MUUNZHRXSA-N,CN(C)c1cccc2c(S(=O)(=O)NC(Cc3ccc(OS(=O)(=O)c4cccc5c(N(C)C)cccc45)cc3)C(=O)O)cccc12,647.7750000000002,4.866900000000004,10,2
PELZSPZCXGTUMR-HYDKFDCNSA-N,O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O,340.1140000000001,-3.600600000000001,12,8
GAVRMVQHHVMXFD-UHFFFAOYSA-N,NC(=[NH2+])c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3[O-])cc2c1,327.38700000000006,2.0399,4,5
YXEXNGWPUWJMIT-LLVKDONJSA-N,Cc1ncc(COP(=O)(O)O)c(CNC(C)C(=O)CCCCCC(=O)O)c1O,418.38300000000027,1.78722,10,5
AJUADKZRQSBUAK-BYMGEYMMSA-N,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OCC(O)C(O)C3O)O2)c(=O)[nH]c1=O,534.3040000000002,-2.8169799999999987,17,7
FVZITYNLUYJDOE-UHFFFAOYSA-N,O=C(O)c1nsnc1O,146.127,-0.058100000000000096,5,2
CRNXHFXAXBWIRH-UHFFFAOYSA-N,CC(=O)CSCCS(=O)(=O)O,198.265,0.19640000000000007,4,1
QGKJQRINUQGSJM-UHFFFAOYSA-N,CN(C)CCOP(=O)(O)OP(=O)(O)O,249.096,-0.22570000000000018,8,3
QTBSBXVTEAMEQO-UHFFFAOYSA-M,CC(=O)[O-],59.044000000000004,-1.2438,2,0
SVHOVVJFOWGYJO-UHFFFAOYSA-N,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,488.593,5.204700000000001,1,1
HTFHWJHTWKCYLR-RMBGOBTOSA-N,NC(=O)c1c[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)ccc1C1CCCCC1=O,759.5590000000001,-2.421199999999996,22,9
KDTSHFARGAKYJN-OIODXMIOSA-N,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(O)C(=O)NCCC(=O)NCCS,687.5619999999999,-1.782299999999997,20,9
NKEZSFZOUIIZFL-UHFFFAOYSA-N,O=P(O)(O)OCCCc1c[nH]c2ccccc12,255.20999999999992,2.2098000000000013,5,3
HDZZVAMISRMYHH-LITAXDCLSA-N,Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,266.25699999999995,-1.3750000000000007,8,5
CFSQPEBVGUSQII-UHFFFAOYSA-N,NC(=[NH2+])c1ccc2[nH]c(-c3cccc(OC4CCCC4)c3[O-])cc2c1,335.4070000000002,1.6942999999999995,5,5
YEMKIGUKNDOZEG-UHFFFAOYSA-N,O=CCP(=O)(O)O,124.03199999999998,-0.637,4,2
BDERNNFJNOPAEC-UHFFFAOYSA-N,CCCO,60.096,0.3887,1,1
OZYQIQVPUZANTM-UHFFFAOYSA-N,CC(C)c1cc(Oc2c(Cl)cc(CC(=O)O)cc2Cl)ccc1O,355.217,5.241800000000004,4,2
RWXZXCZBMQPOBF-UHFFFAOYSA-N,Cc1ccc2nc[nH]c2c1,132.166,1.8713199999999994,2,1
QZEROIIFJLCOOE-PDBXSDAOSA-N,Nc1nc2c(ncn2C2OC(CO)C3OP(O)(=S)OC32)c(=O)[nH]1,361.276,-1.4077000000000008,11,5
HJGDVDUGXUSOGA-YMVOPXNESA-N,COc1cc(C=CC(=O)SCCNC(=O)CCNC(=O)C2(O)C(OP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3OP(=O)(O)O)C2(C)C)cc(OC)c1O,971.7219999999999,-0.14669999999999866,27,11
XSZYBMMYQCYIPC-UHFFFAOYSA-N,Cc1cc(N)c(N)cc1C,136.198,1.46784,2,4
RXQAVKWRCZYGMV-UHFFFAOYSA-N,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(C)c1Oc1ccc(O)c(C(C)C)c1,367.4050000000001,3.1589400000000016,7,2
JYRBBNPCUSRRNJ-MJOCJWJMSA-N,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCC(F)C(=O)O,811.4999999999998,-1.7822999999999949,25,11
FIEYZIRYXYDMSK-UHFFFAOYSA-N,CCOC(=O)c1c(C)nn(-c2ccc(N)cc2)c1C,259.309,2.24804,5,2
ZELPFFKOULVLMW-YUPRTTJUSA-N,CC1CC(N)NC1C(=O)O,144.17399999999998,-0.6461999999999994,4,4
MEPCJRCEYSZBDO-RBXMUDONSA-N,O=C1NC=CC=CN1C1OC(CO)C(O)C1O,242.23100000000002,-1.522,7,4
JIAJERGOUFOENU-WEVDFKDHSA-N,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OC2CC(n3ccc(=O)[nH]c3=O)OC2COP(=O)(O)O)C(OP(=O)(O)O)C1O,797.3500000000005,-2.289099999999999,27,10
BFRWEULQQALYNZ-SNVBAGLBSA-N,NCSCCC(CCCCC(=O)O)SSCCO,313.51000000000005,2.4132000000000002,4,4
XPVUWNNWLZFNKK-UHFFFAOYSA-N,C1CN2CCN3CCCN4CCN(C1)[Cu]234,259.844,-0.15709999999999957,4,0
AWSYOWHJNGZJGU-WPZSKCEQSA-N,CCCCCCCC(=O)OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,468.4960000000001,-2.4841999999999964,12,7
HKPCHCJYQVJLIZ-DMTCNVIQSA-N,NC(CC1CO1)C(=O)O,131.131,-0.8128000000000002,4,3
HIVSMYZAMUNFKZ-XFYLRIHESA-N,CCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,937.7930000000003,0.7762000000000031,25,11
QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,284.4839999999999,6.332500000000007,2,1
OHWCAVRRXKJCRB-XUVCUMPTSA-N,COC1OC(C)C(O)C(O)C1O,178.184,-1.5397,5,3
GGCAVPJXJISBOA-XLPZGREQSA-N,Cc1cn(C2CC(F)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O,324.201,-0.42008000000000056,9,3
DUYYBTBDYZXISX-UKKRHICBSA-N,O=[N+]([O-])c1ccc(OC2OC(CO)C(O)C2O)cc1,271.22499999999997,-0.587400000000001,8,3
XGWIBNWDLMIPNF-UHFFFAOYSA-N,Nc1nc2ncc(CO)nc2c(=O)[nH]1,193.16599999999997,-1.2124000000000001,7,4
UMAYFXWVUSVOCQ-NDTPWSGCSA-N,OCC1OC(SC2C(CO)OC(OC3C(CO)OC(SC4C(CO)OC(OC5C(CO)OC(SC6C(CO)OC(O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,1039.0650000000012,-11.950600000000021,28,20
XSSVYBYWQBNYOH-AEBUBZPMSA-N,CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(O)c3c(c(O)c2C1C(=O)OC)C(=O)c1cccc(OC)c1C3=O,599.6330000000004,2.1669,12,4
NICKPTPNIMHUHB-QHOPCYEYSA-N,O=P(O)(O)OCC1OC(n2cnc3ncncc32)C(O)C1O,332.20900000000006,-1.4452000000000007,11,4
XUJNEKJLAYXESH-UWTATZPHSA-N,NC(CS)C(=O)O,121.16100000000002,-0.6719,3,3
JWSWTHSJMGVOKE-HNNXBMFYSA-N,CC(C)C(NC(=O)Cn1c(-c2ccc(N)cc2)ncc(NS(C)(=O)=O)c1=O)C(=O)C(F)(F)F,489.4760000000001,1.1361999999999997,10,4
WWUZIQQURGPMPG-BXDGKWANSA-N,CCCCCCCCCCCCCC=CC(O)C(N)CO,299.49899999999997,3.9242000000000026,3,4
OZOHTVFCSKFMLL-UHFFFAOYSA-N,Cc1ncc(CN)c(N)n1,138.174,-0.17408000000000012,4,4
LXBIFEVIBLOUGU-JGWLITMVSA-N,OCC1NCC(O)C(O)C1O,163.173,-2.9667999999999983,5,5
BNVMUDXGABBWGP-OAQYLSRUSA-N,O=C(O)C1Cc2ccccc2CN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,393.4640000000001,3.5538000000000016,5,1
QJYNZEYHSMRWBK-MCFNNGFYSA-N,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,940.6810000000005,1.6861000000000017,26,15
RYYCJUAHISIHTL-UHFFFAOYSA-N,O=C(O)c1nc(=O)[nH]c(=O)[nH]1,157.085,-1.8436000000000003,7,3
WXOHKMNWMKZMND-UHFFFAOYSA-N,Nc1ccc(CCC(=O)O)cc1,165.19199999999998,1.2859999999999998,3,3
UBLMBCUBDKMVMQ-UHFFFAOYSA-N,C=C(C=O)CCP(=O)(O)O,164.09699999999998,0.3092999999999999,4,2
WZLURCXZSPTANB-BXXZVTAOSA-L,O=C([O-])C(O)CC(O)C(O)C(=O)[O-],192.123,-5.040999999999998,7,3
RQVLGLPAZTUBKX-VKHMYHEASA-N,C=CC(N)C(=O)O,101.10499999999999,-0.41570000000000024,3,3
LIZWYFXJOOUDNV-UHNVWZDZSA-N,O=C(O)CC1CCC(C(=O)O)N1,173.168,-0.33369999999999994,5,3
RQPALADHFYHEHK-CHKWXVPMSA-N,Nc1ncnc2c1ncn2C1C=CC(O)C1O,233.23100000000002,-0.7588000000000006,7,4
AXIBZLYWMBUYRV-NSHDSACASA-N,O=P(O)(O)C(O)c1cccc2ccccc12,238.17899999999997,2.0084000000000013,4,3
UQKBNLXZEGBQAF-RLMOJYMMSA-N,CC(=O)NC(=O)NC1OC(CO)C(O)C(O)C1O,264.234,-3.367999999999999,9,6
OQDCVONZQOVIMP-LFGWXRNCSA-N,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1O,769.8410000000003,2.934500000000002,15,5
OODDZQQDDOVCFD-SCLBCKFNSA-N,CC(O)C(CCc1cccc2ccccc12)n1cnc(C(N)=O)c1,323.396,2.6899000000000006,5,3
RMOXCYSVWCHXII-LBPRGKRZSA-N,CNC1CN(c2cccc(OC)c2)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,403.50700000000006,0.8735000000000002,8,3
SUYVUBYJARFZHO-DSYKOEDSSA-N,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,491.1830000000001,-0.5998,17,7
FHUDUDXQVBEXIJ-LZJJCVEBSA-N,C=CC1C2=Cc3c(C)c(CCC(=O)O)c4n3[Fe]35N2C(=C1C)C=c1c(=CO)c(C)c(n13)C=c1c(C)c(CCC(=O)O)c(n15)=C4,620.4870000000002,1.9301600000000005,9,3
RHQDFWAXVIIEBN-UHFFFAOYSA-N,OCC(F)(F)F,100.03900000000002,0.5410000000000001,1,1
DAYLJWODMCOQEW-WYOJIJJFSA-O,NC(=O)c1ccc[n+](C2OC(COP(=O)(O)O)C(O)C2O)c1,335.229,-2.1984999999999997,10,6
DQMALWRRERBILB-UHFFFAOYSA-N,NC(=O)c1cc(N(CCCl)CCCl)c([N+](=O)[O-])cc1[N+](=O)[O-],351.14599999999996,1.8858999999999997,9,2
BKAJNAXTPSGJCU-UHFFFAOYSA-N,CC(C)CC(=O)C(=O)O,130.14299999999997,0.6861999999999999,3,1
XAMXMSZRQHPMRX-UFAOYGAJSA-N,CCCOP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,389.3050000000001,-0.4287000000000007,12,5
IXDQOBDHBWEZOH-UHFFFAOYSA-N,Nc1nc(O)c2nn(-c3cccc(C(=O)NCc4ccccc4Sc4ccccc4CO)c3)nc2n1,499.5560000000002,3.071800000000002,10,5
VUNQJPPPTJIREN-CMAXTTDKSA-N,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1ccccc1O,639.0650000000004,14.986399999999962,1,1
BQZMHQZNZNBJNF-GJMOJQLCSA-N,Cc1cn(C2CC(N)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O,321.22600000000006,-1.4308799999999993,10,5
YATCZCSDJCQNAL-UHFFFAOYSA-N,C=CCN(C)Cc1ccc(-c2ccc(C(=O)c3ccc(Br)cc3)cc2)cc1,420.3500000000001,5.9649000000000045,2,0
UEIGEWJJVQHIAX-ZFVIQDPVSA-N,NCCCN1CCN(CCCNC(=O)c2cc(OC3OC(CO)C(O)C(O)C3O)cc([N+](=O)[O-])c2)CC1,527.575,-2.140199999999994,14,7
ZTTQHTAQUGLWNQ-YFKPBYRVSA-N,NCCC(=O)NCCC(N)C(=O)O,189.21499999999997,-1.7465999999999973,6,6
QUURPCHWPQNNGL-ZAFYKAAXSA-L,O=C([O-])C(=O)CC(O)C(O)C(=O)[O-],190.10699999999997,-4.832799999999999,7,2
KQOIBXZRCYFZSO-UHFFFAOYSA-N,Nc1cc(F)cc(F)c1,129.109,1.5470000000000002,1,2
VZSQTOXQXPKQJX-ZDUSSCGKSA-N,CC(=O)NC(Cc1ccc(Oc2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc1)C(=O)O,405.3190000000002,2.1327,12,3
VSGUEKZRMJVQOH-LURJTMIESA-N,NC(Cn1c2c(c(=O)[nH]c1=O)CCC2)C(=O)O,239.23099999999994,-1.5627999999999997,7,4
TZJGKUCHNFFHGN-ZCFIWIBFSA-N,CCCCC(N)C=O,115.17599999999999,0.7028,2,2
MIAKOEWBCMPCQR-RMPHRYRLSA-N,Nc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,271.269,-1.5525,7,6
IIFVWLUQBAIPMJ-UHFFFAOYSA-O,[NH3+]Cc1ccc(F)cc1,126.15399999999998,0.5676,1,3
IAMZCZOWEDXWHW-MRVPVSSYSA-N,CC(C)CC(C(=O)O)n1cc(CN)nn1,212.253,0.4085999999999997,6,3
HMFHBZSHGGEWLO-KLVWXMOXSA-N,OCC1OC(O)C(O)C1O,150.13,-2.5823000000000005,5,4
FVTCRASFADXXNN-YRGRVCCFSA-N,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)O)c2cc1C,456.3480000000002,-1.6065600000000007,13,6
OETAGSCBSKODFW-GSVOUGTGSA-N,CCC(OP(=O)(O)O)C(=O)O,184.08399999999997,-0.04110000000000008,6,3
MCXXETKRWYMFCI-WYOJIJJFSA-N,COC1C(C)C(COP(=O)(O)O)OC1n1cc(C)c(=O)[nH]c1=O,350.2640000000001,-0.4971799999999999,10,3
WGJFWQVWYRZPEP-KABOQKQYSA-N,Cc1ccc2sc(C3OC(CO)C(O)C(O)C3O)nc2c1,311.35900000000004,0.1196199999999994,6,4
NQABUEUFRXDDFI-AWEZNQCLSA-N,N=C(N)NCCCC(NC(=O)C1CCCC1)C(=O)c1nc2ccccc2s1,387.50900000000007,2.4172700000000003,7,5
KDXKERNSBIXSRK-RXMQYKEDSA-N,NCCCCC(N)C(=O)O,146.19000000000003,-0.4726999999999992,4,5
AUKXFNABVHIUAC-YFKPBYRVSA-N,NCC1CCCN1,100.165,-0.30290000000000034,2,3
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,94.11299999999999,1.3921999999999999,1,1
VVIAGPKUTFNRDU-OLZOCXBDSA-N,N=c1nc(O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O,473.446,-0.4884299999999982,14,8
MUJPWSPVNZGJOW-WRWGMCAJSA-N,COC(=O)C1CC(C(=O)O)OC1C(CC(C)C)NC(C)=O,301.33900000000006,0.5685,7,2
RGWHQCVHVJXOKC-GKROBHDKSA-N,Nc1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)n1,467.1570000000001,-1.1828000000000007,16,7
MCZUCSAAGDCHHN-UHFFFAOYSA-N,Oc1cccc(-c2c(Cl)cccc2Cl)c1O,255.1,4.071600000000001,2,2
NAQMVNRVTILPCV-UHFFFAOYSA-N,NCCCCCCN,116.20800000000001,0.46420000000000006,2,4
PZLYYZPXSSNGJS-UHFFFAOYSA-N,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)N(c1cccc(O)c1)C(CN1CCOCC1)=C2,457.5550000000003,0.9830999999999994,9,3
VDQIIPZYLPYPNM-SYQMOTIOSA-N,OCC1OC(SC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,358.36500000000007,-4.680599999999995,10,8
YMCXGHLSVALICC-ZEAOYFJMSA-N,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,949.8480000000003,2.5856000000000012,24,10
